,feedback,rating
4993,Exceptional physician and person ,Rated 5 out of 5
122,"Dr. Bryk is an excellent surgeon. He is straight-forward and to the point,  which I appreciate. 
He is an expert in his field. I have complete trust in Dr.Bryk.
He also has a great dry sense of humor which is really comforting when you are facing major TKR surgery. I have been seeing Dr. Bryk since September 2017 and I  am most satisfied.  He promised he would ""fix me""  and so far so good, all must keep in mind that coming back from a total knee replacement is long process  and P/T is a must !!!",Rated 5 out of 5
123,"Because of a bilateral avascular necrosis in hips, a Core decompression of right head of fémur was performed by Dr Eli Bryk in order to avert its collapse and thus prevent its total hip replacement—following the left hip’s of two years ago.  Remarkably enough, either the arthroscopic incision did not touch any nerves, or my surgeon was such an artist at his craft that I have not experienced any pain. Dr Bryk deserves all the acolytes, he is an expert particularl with complex HIV clinical history",Rated 5 out of 5
124,"I had a bike accident and badly broke my shoulder with 3 displacements on 5/2. On 5/7 I had an Open Reduction Internal Fixation of the Proximal Humerus.  Lots of screws and a big metal plate live in my shoulder now.  Dr. Dines and his team did an amazing job and were there for me every step of the way during my recovery.  I would email him when things didn't seem right, and he even called me on a Saturday afternoon after receiving one of my messages crying out in pain.  He put me at ease, told me it was ""normal"" and continued to follow up to ensure that the new pain meds he rx'd were working.  As I continued through my recovery and all subsequent visits, he was thorough and attentive.  (He's like the energizer bunny but whenever I had questions, he slowed down to answer them all.)  3 months post- surgery and PT with Island Sports PT in Huntington and I rode my bike again yesterday!  Would not hesitate to recommend Josh Dines and his wonderful team at HSS.",Rated 5 out of 5
125,"I had complications from recent shoulder replacement surgery and I went to Dr Joshua Dines for a 2nd opinion before scheduling follow up surgery. Dr. Dr Dines took the time to listen to and answer all of my questions and concerns. He then explained in detail, the nature of the complications and the type of surgical procedure necessary to make the repairs. 

His highly efficient and responsive team (Linda and Valerie) quickly got me scheduled for surgery at HSS and helped me navigate the insurance approval process. I am 2 weeks out of surgery, pain free and I already feel the difference in the functionality and comfort in my shoulder. 

I am over 60 and very active and while  I am still early in the recovery process,  I am very grateful to Dr Dines and his staff for helping me get back to the active lifestyle I previously enjoyed.",Rated 5 out of 5
4992,"i had surgery 30 years ago and Dr. crystal was my doctor.He did an excellent job and i have no problems even after 30 years. H e is the best surgeon  in new york.
He might not remember me but i will never forget the great doctor i had.",Rated 5 out of 5
127,"I am SO GRATEFUL to you and for you for giving me my life back ! I am the happiest girl in the world. Pain free and participating in all the sports again that I love, tennis, golf and swimming. My new shoulder is the absolute BEST . THANK YOU for being the incredible surgeon that you are .... lisa",Rated 5 out of 5
128,"OUTSTANDING!  I've dealt with a partially torn rotator cuff for about 3 years, 2 different orthopedists, before I was referred to Dr. Dines.  From the very first visit he told me exactly what I needed to do, and still respected my decision to do another round of therapy before deciding on surgery.  After another round of unsuccessful therapy I opted for the surgery. I had surgery 12/26/18 and started therapy 1/7/19. Through consistent therapy and follow up appointments, Dr. Dines told me by July 4 I would forget I ever had surgery. HE WAS ABSOLUTELY CORRECT. My arm feels better than it has in years. Dr. Dines, his PA Matt, office assistant, and the whole HSS staff were amazing. I HIGHLY recommend.",Rated 5 out of 5
129,"D.r Joshua Dines and the whole team at hospital for Special surgery were amazing. My mother had rotator cuff surgery they were so friendly, caring, and helpful. Dr. Dines answered all our questions, didn't make us feel rushed and the whole team was simply awesome!",Rated 5 out of 5
130,"Dr Dines is awesome!!  I had constant shoulder dislocations over 10 years but I am so glad I decided to see Dr Dines!  He is amazing.  He doesn’t waste your time, as soon as you arrive, you are called in.  He explained everything and did a repair surgery to my labrum.  There were no complications and the incisions are so small, and barely noticeable!  I would definitely recommend Dr Dines to anyone.  He has solid expertise and impeccable bedside manner.  Overall a phenomenal doctor.",Rated 5 out of 5
132,"I highly recommend Dr. Dines. He repaired my son's labrum. Although he seemed rushed, he really did take time to explain my son's condition and walk us through the different options. By the time he finished, we felt very comfortable moving forward with the surgery. He did a great job. We were extremely happy with him and with HSS. Great experience! High recommend!",Rated 5 out of 5
133,"Very easy to speak with. Really seems to know his stuff. I had surgery for my torn meniscus on Monday. I went home on crutches Monday afternoon. But Tuesday morning, I was walking up and down the stairs in my house unassisted. I was driving by Wednesday and back to work today (Thursday). While I hope to never have to have surgery again, if I do, it will be with Dr. Dines.",Rated 5 out of 5
134,From start to finish amazing. I had total knee replacement and I was riding my stationary bike by day 14. Walking with no cane or assistance. The scar is healing to a very thin line. Dr. Sculco gave me my life back. The surgery and recovery was less painful than what I had been living with. Doing the left knee next year!,Rated 5 out of 5
135,"Dr Sculco is the most amazing doctor I have had the pleasure of meeting. We hit it off as best a doctor and patient could. 
Dr Sculco was a life saver for me. When he said, “""I can fix you” I cried. Others had turned me down because of the complicated nature of my knee. I will be forever in his debt. I am in therapy now and I can walk. I will be able to walk without an aide ie walker or cane soon. 
His care was suburb! I could not have asked for a better hospital. HSS was great as well. I live in Rockford Illinois and I traveled to New York and stayed at The Osborn in Rye, NY for two months following my surgery. I received excellent care there as well. 
Thank you Dr Sculco see you in March!!",Rated 5 out of 5
136,"Dr.  Peter Sculco  is very in demand and he will give you an honest assessment.  After waiting one year I had the much needed knee replacement and knew I was in good hands as I went into the surgery. Dr.
Sculco reassures his patients and has a personal interest in making sure the
outcome will be the best. My case was a valgus knee and as soon as I woke up from recovery  I walked around and could feel the excellent re construction.  His  staff answers  promptly any calls or concerns. He is constantly learning new methods and travels internationally to share his knowledge as well as exchange with others. The recovery takes time but as each month passes the excellent craftsmanship really shows up when you have patience,  I highly recommend this surgeon to anyone who has issues and doubts.  You will be very honored if you have Dr. Peter Sculco! I certainly am and praise him daily .",Rated 5 out of 5
137,"Dr. Peter Sculco is that rare combination of an outstanding skilled surgeon who is also genuinely caring and compassionate. In less than 4 months following complicated emergency surgery to repair a fractured femur along with a revision of prior hip replacement surgery, I am back to doing everything I did before. I am so grateful to be his patient and can't rave about him enough!",Rated 5 out of 5
138,"I could not walk a 1/2 block without excruciating
pain in my right knee. I had cortisone shots and the injections which did not help. Dr. Sculco explained to me that I had bone on bone and
arthritis and that a knee replacement would be beneficial.
I agreed, had surgery in January, and am back riding my horses and walking again, pain free!!!! 
Dr. Sculco is The Best!!!!!


",Rated 5 out of 5
139,Dr Sculco replaced my hip and both knees within 5 months' He is truly  Mr Magic. I have a whole new life.,Rated 5 out of 5
140,"After limping along for longer than ideal,  I was referred to Dr. Sculco for a revision of a 7 yr old  total knee replacement.  He was very attentive, esp to my  walking peculiarities stemming from scoliosis.  His confidence, knowledge  & kindness wowed me & on 3/15/17  Dr. Sculco persevered through my arduous knee revision.   
 In contrast to  2 earlier painful TKA's ,  most remarkably,  this expertly managed complex revision enabled me to have a very rapid recovery  with minimal discomfort",Rated 5 out of 5
141,"Dr Peter Sculco is a kind, dedicated physican. He is truly a genius who was willing to take my difficult case. He has created  in his practice....along with his competent Jessica and Sophia....a down-to-earth demeanor that  is conducive to compassionate healing. 
This was my first experience with PAs as they were not present when I had my previous surgeries at HSS. I found most of them to be intrusive & somewhat rude as they would relay patient incidents , some of which were not factual. ",Rated 5 out of 5
110,"I have used Dr Bryk several times for various operations. I used him starting from Beth Israel Hospital, St Vincent’s and now Downtown Hospital. He is top in his field and highly recommend him",Rated 5 out of 5
106,"I cannot say enough great things about Dr. Cerabona. He is kind, efficient, trustworthy and an honest dr (which is the most important thing!) Hes not the type of Doctor that is quick to cut you open. I am lucky enough to have had him perform my back surgery. I now live my life painfree because of him. I could not thank him enough. My surgery was such a success that I did not even need physical therapy. I live a normal life now! Thank you! ",Rated 5 out of 5
73,"Dr. Choueka has consistently been super approachable for great medical advice. By far one of the most compassionate, well educated and experienced doctors I have come across. 
He has helped my family countless times, Always with a smile always with a big heart. I highly recommend him",Rated 5 out of 5
5001,"The doctor knows the business if diagnosing and treating people.  He puts the patients needs first and spent as much time with me discussing any concerns I had.  Not every doctor cares about their patients, but anyone that my pain management doctor sends me to shares the same morals.  Dr Pflum is no exception and I highly recommend him.",Rated 5 out of 5
74,Dr Choueka was a tremendous help! He diagnosed the injury quickly and was very nice and courteous. I highly recommend him!!,Rated 5 out of 5
75,"I had total knee replacement on August 6 at Mt Sinai South Nassau
I was 100 percent satisfied with the
Doctor and the hospital",Rated 5 out of 5
76,"Dr Chen was recommended to me and once I visited him in his office to receive an evaluation, I knew I was with the right doctor. From the first meeting Dr. Chen was on time, professional and informative. The surgery was very successful and my recovery was amazing being able to play golf 3 weeks following surgery with zero pain. He and his team have stayed in touch to insure I am doing well. I highly recommend that if you need a hip operation you check with Dr.Chen",Rated 5 out of 5
77,"Dr. Darwin Chen gave me back my life! I had an unsuccessful knee replacement in August 2020 by another doctor. Dr. Chen performed a total revision July  2021. There were several things wrong in my first surgery and Dr. Chen removed the replacement and started again. I am living life again! Dr. Chen treats all his patients like family. He returns phone calls quickly and spends countless time with his patients answering all questions and allaying their fears. Patricia in his office is extremely helpful and is always available to go out of her way to meet each patient’s needs. Dr. Chen’s staff is so knowledgeable and work tirelessly to ensure the success of the surgery. I am truly on the road to an active life once again due to the expertise, caring and compassion that sets Dr.  Chen apart from so many doctors today. Dr. Chen allows you to voice your concerns, and his ability to listen carefully inspires total confidence. He is truly a hero to me!",Rated 5 out of 5
78,Dr Chen had an amazing bed side manner. He knew how upset I was about staying in the hospital after surgery and he visited me at least three times to check on me.  ,Rated 5 out of 5
79,"All of my visits with Dr. Chen have been 100% satisfying on many levels.  First of all, Dr. Chen possesses a unique ability to communicate complex situations in language that a patient understands.  In addition, he is very patient in both listening to his patients & responding to their questions & concerns.  Finally, Dr. Chen takes a personal interest in his patient’s recovery with follow up phone calls.  He is truly unique in this respect.  He has outstanding surgical skills & has received glowing praise from every one of his patients that I have encountered.  In conclusion, I highly recommend Dr. Chen as one of the best orthopedic surgeons for hip & knee replacement. ",Rated 5 out of 5
80,"Dr. Chen performed a total replacement of my left hip in March 2021.  Throughout our interactions before, during and after the procedure, he was kind, attentive, empathetic and thorough.  I am very pleased, not only with the results, but by the process.  I will shortly have my other hip replaced also, of course by Dr. Chen.",Rated 5 out of 5
81,"Dr. Chen is one of most kind-hearted, knowledgeable doctors you will ever meet.  Every time I bring my parents to his office, he actually takes his time with them and answers all their  questions. My sister even calls on Face Time during the visits and Dr. Chen answers all of her questions too and don't get annoyed or snarky. Dr. Chen also tells you like it is, not just what you want to hear. He's done knee replacement surgery on both of  my dad's knees  and will hopefully do my mother's knee in the very near future. In addition, the staff in his office are also very nice and professional too. Whether if it's completing FMLA paperwork or providing notes for work, his Office Manager, Patricia, always returns the forms in a timely manner.  ",Rated 5 out of 5
82,"Dr. Darwin Chen was put on this earth to be a doctor, a healer. You will not find a more highly skilled surgeon, particularly one who is also comprehensively (as well as minutely) dedicated to his patients' well-being. He is approachable, reachable (he returns your calls personally and surprisingly quickly), supremely conscientious, and as thorough as you shall rarely encounter. Takes your concerns seriously because he strives for a perfect outcome as much as does the patient. You can be entirely confident that you are in the best hands possible with him and his team (shout out to Patricia and PA Maureen), and be able to rest easy in that respect.

I was in nightmarish pain with this hip before Dr Chen took me on, as though a small knife was stuck in the hip. He expertly removed the causes of the pain-- and it is gone. Was out of bed and walking within hours of surgery, walking w/o pain within days. Amazing. As though my hip were 30 years old again.

And I'm not one who tends to gush.",Rated 5 out of 5
83,"Dr. Darwin Chen is an outstanding orthopedic surgeon.  
Dr. Chen did my anterior hip replacement surgery in June 2019. I was so fortunate to have such an accomplished surgeon do my surgery. I was only in the hospital overnight and able to go to out-patient physical therapy in two weeks. Dr. Chen, his assistant, and his staff were always available in case I had any questions. Your questions are never trivial and will always be answered. Also the Mt. Sinai nursing staff followed up for about three months after surgery. 
Before the surgery, I was walking short distances with a cane and couldn’t sleep because of the pain. Three months after the surgery I was walking around Disney World (without a cane) and sleeping very comfortably.
I would wholly recommend Dr. Chen to anyone considering hip replacement surgery. He explains the whole procedure and your condition in easy to understand layman terms. He goes over your x-rays and answers all of your questions. He doesn’t pressure you into surg",Rated 5 out of 5
84,"I don't know why I waited so long to get a hip replacement.  My experience with Dr. Chen and his staff was amazing.  He explained everything in detail, his staff was caring and responsive.  I felt very calm and everything went like clockwork.  I was up and about in hours and in few short weeks I was out walking my dog, feeling like a new person!  Honestly, it was surprisingly easy and should the other hip go, I will be calling Dr. Chen again.  I give him 5 stars and highly recommend him.",Rated 5 out of 5
85,Dr. Chen is a a 6 star surgeon.  I've successfully had both a knee and hip   replace by Dr. Chen.  Great bedside manners prior/after my surgeries.  He is the best and I would recommend him to anyone thinking of having this surgery.  Awesome!!!    ,Rated 5 out of 5
86,"Dr Chen performed a full knee replacement on me in December 2020 and the results were outstanding. More importantly, he answered all my questions before and after surgery, his office staff in Manhattan were always responsive, and he responded to my own questions through the messaging system. Highly recommended!",Rated 5 out of 5
88,The best thing I did was choose Dr Chen and his team to perform a hip replacement on me. His team is passionate and caring. Dr Chen explained everything about the procedure and the after care down to the T. He made me feel comfortable knowing that he would perform such a serious surgery. I would choose Dr Chen and his team over and over again if I had to ! I have zero regrets!!,Rated 5 out of 5
89,not rushed out,Rated 5 out of 5
90,"I had 6-month acute hip pain during the pandemic.  As soon as I could see a doctor, I had an appointment with Dr. Chen and it was determined I needed hip replacement surgery.  He was kind, knowledgeable, interested in my activities before and how they had changed drastically over a short time.  He was always positive and I am now pain free and walking, bicycling and have even been able to kayak.  I would most definitely recommend Dr. Chen and the Mt SInai Health system.  I felt safe and was well cared for by the staff at the hospital!",Rated 5 out of 5
91,He knows his stuff!!  It took 1 1/2 years for me to find a surgeon and he was the 4th or 5th surgeon I saw and he was the ONLY one qualified as far as I was concerned to preform a reconstruction or joint replacement. The other surgeons radiology staff did not know how to take an ex ray!! I have recommended him to a family member they have had both their knees replaced and they are very satisfied with doctor Chen as well. Very glad I found him. (Thru doctors that shop at L&L camara recommended him),Rated 5 out of 5
92,"Dr. Chen was recommended by a physician friend. I am a physician as well so I am most aware of the issues of private practice. Dr. Chen had performed bilateral hip replacements on my colleague and when we spoke, he had nothing but glowing comments. I found all of this to be true. His technical skills are beyond and his charming personality is most reassuring.
I have referred a number of patients to him and they too have been very satisfied.
I would recommend him to any one with total confidence and without any reservation
Joel Albert,M.D",Rated 5 out of 5
93,"I thought it was my old nemesis  sciatica. For 5 years I tried acupressure, acupuncture, hot stones, PT—nothing helped. Finally got an X-ray—no cartilage left in right hip. Oy! Surgery! Oy! Oy! Looking back I wish I had had surgery years ago. 2.5 hour anterior surgery, Actis titanium hip, 1 night at Mount Sinai, 2 weeks PT at home, 3 1/2 weeks after surgery I’m back at work—walking on a cloud. I didn’t even take all my pain pills—NO PAIN. Dr Chen must have email in his pocket because he answers MyChart queries immediately—except once I emailed him when I was in the hospital, and he appeared at my bedside 5 mins later! Great team: Love Admin Asst Cristy Alifonso & PA Maureen Phillips. I did exactly as his team directed me—used antiseptic soap 5 days on my thigh, wiggled toes, flexed ankles & slid foot up & down to restart moving. I didn’t hesitate when my other hip started hurting. Now I have a matching set of titanium hips & zero pain. Cost w Medicare A&B + AARP supplementary N = ZERO",Rated 5 out of 5
94,"Dr. Chen replaced both my hips 6 weeks a part.  I was in the first small group that had the surgeries once the hospital started to restart its elective surgeries post CoVid shutdown.   Dr. Chen was recommended to me by someone who worked at Sinai.  I will be forever grateful to her for doing so.  Dr. Chen is professional, caring, and a fine surgeon.  Within 6 weeks of the first surgery I had the 2nd hip done and within 4 weeks after that I was on my way to another state for a vacation.  I was a complicated case apparently but had no complications.  Stepping into Dr. Chen's office had a nostalgic feeling for me as I trained to become a nurse at Mt. Sinai, and the doctors' offices have been converted from the old student nurses residence.  Dr. Chen also comes with a well respected reputation...which is well earned. 

",Rated 5 out of 5
5002,"I've had rotator cuff surgery done by Dr. Pflum.  He was amazing.  I've never felt better!  He is  extremely thorough and easy to talk to when explaining your health situation to you.  I highly recommend him.
",Rated 5 out of 5
96,"Dr. Kelly and his staff are absolutely amazing. Dr. Kelly truly cares about his patients and not only takes the time to explain everything f thoroughly, but he listens to make sure he knows exactly how the patient is feeling. His staff is very friendly, and very helpful. I had issues post op on a holiday and someone got back to me within 30 minutes. Could not have asked for a better experience or doctor!",Rated 5 out of 5
97,"I'm an orthopaedic nurse, and was treated by Dr.. Kelly and team. Best professional EVER, and outstanding bedside manner, and he genuinely cares about his patients. ",Rated 5 out of 5
99,"After a nightmare experience in another state with other doctors who performed two unnecessary surgeries, I found Dr. Kelly. After sending in all my records, I had an appt within 3 weeks. Dr. Kelly identified the correct cause of my pain and had an immediate plan of action that did not involve jumping into surgery right away. Everyone in his office was so incredibly kind and professional. They were willing to fit me in the SAME DAY for a procedure so I could get some relief. I love them.",Rated 5 out of 5
100,Dr. Kelly is the real deal. We were told by another doctor that my husband needed surgery but Dr. Kelly explained how his specific injury should be healed through PT. I cannot express how grateful I am that we found an ethical competent doctor who truly cares. In that same consultation we met with an amazing PT who walked us through exercises to do at home. ,Rated 5 out of 5
101,"Extremely professional surgeon, PA, staff, PT, Hospital, nursing staff. All 5 stars. Brought my son here for bilateral hip surgery and his care was outstanding. Would recommend Dr Kelly without reservation.",Rated 5 out of 5
102,Excellent.  Explained everything and surgery fully successful.,Rated 5 out of 5
103,"Excellent short AND long-term outcomes! 10 years ago this month Dr. Cerabona performed a lumbar laminectomy and fusion which immediately resolved relentless back and leg pain. I soon returned to normal work, travel, golf, and other sports activities and I remain similarly physically active and pain-free from that original lower spine problem. He patiently listened to my history, explained my MRI and other test results along with his diagnosis, and objectively outlined my surgical and non-surgical alternatives. My surgical and lifestyle outcomes remain terrific 10 years out, and I highly recommend Dr. Cerabona!",Rated 5 out of 5
104,Dr. Cerabona is a wonderful back surgeon.  He fixed a debilitating condition that I had had for many years.  He really listens during consultations and did a fantastic job.,Rated 5 out of 5
283,"Total knee replacement. Excellent surgeon who explained everything and did an amazing job. Perfect alignment and knee working flawlessly after 6 weeks. He uses modern robotic techniques which make recovery times much easier. 
I would recommend this doctor in a heartbeat. ",Rated 5 out of 5
285,"I grew up in New York and anytime you needed orthopaedical care you always think of the Hospital for Special Surgery first. I am 62 years old and my right hip had been giving me trouble for several months. I was referred to Dr. Jonathan Vigdorchik M.D. by my knee surgeon at HSS. Dr. Vigdorchik who from the beginning assured me of success in getting me back to where I wanted to be which includes going back to work as a tractor-trailer driver.  The doctor explained all of my options up to and including surgery. After trying these other options including cortisone injections into my hip, we decided on a total right hip replacement on July 1st.   
I had the surgery in the a.m. and was out by late afternoon. After 10 weeks of recuperation, I can say it was the best decision I could have made. I am able to bend and flex my hip. I can put my socks on with no pain, wow! I cannot thank Dr. Vigdorchik and his team at HSS enough for extraordinary care. Especially Lisa Puglisi his office manager.",Rated 5 out of 5
4951,"Muy excelente buen cirujano Dios le bendiga, estoy muy agradecida por su trabajo",Rated 5 out of 5
469,"Went to Dr.Tsai for a second opinion on a partial tear on my achilles and explained my options for treatment and very knowledgeable. Very caring and even explained ehat the issue was. GREAT CARE .,will definately recommend him and the practice.",Rated 5 out of 5
455,"I had an amazing experience with Dr Lebl. I had been putting off back surgery for several months, trying everything that might help my horrible, unbearable back pain including  PT, epidural, pain medication, acupuncture, and special massage. I finally gave up and had Dr. Lebl perform his magic. The pain simply disappeared immediately after surgery. It is now three weeks and I am running around do everything. I am so grateful. I have my life back.",Rated 5 out of 5
456,"Dr Darren Lebl is a kind genius!
I suffered standing for 3 yrs due to extreme scoliosis, stenosis, osteoarthritis, etc. In Jan 2015, he anchored both hips to my lower spine. I needed a second repair in Feb 2017, when Dr Lebl repositioned L4/5 hardware to correct my mid spine up to T-7.  Both repairs required extensive rehab stints, but 20 months later, I have my life back! With my family’s support, I’m able to work, give back to my community and help the homeless. Thanks again to Dr. Lebl!",Rated 5 out of 5
457,"Fom my first contact, Dr Lebl impressed me as an ideal professional -
knowledgeable, skillful, careful, patient and thorough in explaining my  condition, my options and possible alleviations, and the risks and benefits of each.  After I elected surgery, he - and his immediate office staff and then his surgical team - continued to reinforce my initial impressions, from surgery through aftercare.  And I believe I had an ideal result from the surgery. 
I recommend him without reservation!",Rated 5 out of 5
458,"I was extremely impressed with Dr. Darren Lebl’s consultation  that I referred him to a friend of mine that was equally impressed. I addition, his office manager Ann Marie Asencio is a gem. Caring, courteous, compassionate and professional is the only way I can describe her. Anyone that needs their services are truly in safe hands. Rudy Martoni, Staten Island NY",Rated 5 out of 5
459,"Other doctors failed to mention the overall condition of my vertebral discs (which were younger than my age), despite the sequestered herniated fragment which was wrecking havoc on my life. Until my meeting with Dr. Lebl, I felt doomed to a life degenerative spinal breakdown. Dr. Lebl gave me hope, as he carefully took me through all of my imaging scans and laid out how surgery could help. Dr. Lebl removed the monster from my back and I am doing great. Dr. Lebl gave me back my life.",Rated 5 out of 5
460,I was suffering from complete numbness in both hands and creeping numbness from my feet to my knees. Saw Dr Lebl who viewed mri diagnosed and patiently explained procedure and recovery time. I had ACDF on 3 levels of my neck. He was skilled attentive and accurate. Subsequent visits were timely and he continued to patiently answer all questions and explain X-rays taken each visit.Now hands legs and balance recovered. I would highly recommend Dr Lebl for any spinal problem.,Rated 5 out of 5
461,Kind considerate compassionate & hands down the best  back surgeon I have ever had.this was my 3rd back surgery.i would definitely recommend Dr Lebl & his staff any time.i also would like to say thank you to his office staff & office manager Ann Marie asencio.best hospital.best everything.dr.lebl is as my parents use to say god.thank you dr.lebl for relieving my excruciating pain.,Rated 5 out of 5
462,"While I could not stand or walk without pain prior to my surgery, my ultimate goal was not just to be pain free but, being a tennis player, to get back on the courts. So after ""graduating"" from physical therapy and continuing to do 15 minutes of stretching each morning, I started hitting with a pro, and using the ball machine, 6 months after dual fusion surgery.  In addition to no pain standing/walking for hours, I'm back playing competitively without pain.  Thank you Dr. Lebl. ",Rated 5 out of 5
463,"Dr Lebl is a great surgeon. I had been to several doctors for chronic neck,arm and hand pain as well as loss of the deltoid muscle of my right shoulder. Since I also have motor neuron disease every other doctor I had seen either chalked it up to that or were terrified to touch me. Dr. Lebl was the only doctor smart enough and brave enough to help me. He performed a two level discectomy with fusion (acdf) several weeks ago and I am doing very well. I highly recommend him and wish I had more room",Rated 5 out of 5
464,"Dr Darren Lebl is a great blessing that I am endlessly thankful for. For Dr Lebl’s surgical expertise, for his diagnostic precision, and for his compassionate care, I am ever grateful! He explains your conditions and the options and goals of each step of the surgical procedure in full clarity. Detailing the necessary procedures to regain functionality. Using  your MRIS and radiological images to illustrate a thorough understanding of treatment and healing pre surgery  through post recovery! ",Rated 5 out of 5
465,"professional, in depth pre-operative evaluation ",Rated 5 out of 5
466,ble removed a larger than normal synovial cyst. He and his staff were all very pleasant and extremely efficient. I have no hesitation in recommending him or HSS.,Rated 5 out of 5
467,"Dr Tsai! best doctor & cares about his clients.i went twice for my foot and he was nice, and kind and answered all my concerns and questions. ",Rated 5 out of 5
468,Dr Tsai is the bestI had an excellent experience with Dr Tsai who repaired my broken 5th metatarsal. He was very clear and answered all of my questions before and after the surgery. I’m healing well on the expected timeframe. I’d highly recommend Dr Tsai for any foot surgery. ,Rated 5 out of 5
470,Excellent Doctor!I have been seen by Dr. Tsai for the past six months and he has done more for my arthritis than my previous Dr has done in the past ten years!  He has a friendly professional disposition and takes the time to explain his findings.  I travel an hour and a half to his office and it’s worth it!,Rated 5 out of 5
286,"While HSS is state of the art in joint surgery, Dr Vigdorchik is highly motivated to thoroughly plan is robotic approach which I understand is the safest, most dependable technique.  His love of researching how to protect the hip surgery while accounting for any back problems is highly reassuring.  His Phys Assistant is Terry Lin whose totally dependable to respond with knowledge and speed to any concerns or meds needed.  His staff includes also Lisa Pugliese who devotes herself to answering calls/setting up tests, etc with great efficiency and competence.  And her dependable assistant is Melissa who never fails to procure all the answers a patient needs.",Rated 5 out of 5
471,Very professional  and explains your situation in layman's terms makes you feel comfortable and at ease. A pleasure to deal with. ,Rated 5 out of 5
472,"Great doctorDr. Tsai is the kind of doctor everyone wants — knowledgeable, patient, respectful and professional. He listens to your concerns, reviews radiographic images with you, takes time to answer any questions you have. You never feel rushed. He makes you feel valued as a person. I think that human factor is missing in today’s medical field. Patients are often treated as a transactional number with dollar signs only. With Dr Tsai you don’t feel that way. I hope I don’t need his surgical skills but if they match his kindness and ethical standards, I’d choose him as the surgeon. ",Rated 5 out of 5
473,"Dr. Tsai is the best!My experience with Dr. Tsai and his assistants has been top-notch. I was nervous about my surgery, having read what to expect for months prior on internet sites. Dr. Tsai was calm and patient, and not intimidating.  My surgery could not have gone better.  I highly recommend him.",Rated 5 out of 5
474,"Dr. Tsai came highly recommended from one of his peers and he did not disappoint. Dr. Tsai was patient, gentle, and very knowledgeable. Months after my initial appointment, I called his office with a follow up question and he returned my call that day. If you have an ankle or foot issue, I cannot imagine going to any other doctor. ",Rated 5 out of 5
475,"Dr. Tsai was both patient and efficient. I was very impressed by his bedside manner, astute and detailed physical exam, and patience with any questions and concerns I had. He is a model physician.",Rated 5 out of 5
476,Dr Tsai is an amazing Dr. He performed surgery to my foot which has been bothering me years. I feel better already and it’s only weeks since surgery . He is a true professional and would highly recommend. Also one of the nicest Doctors you will ever meet . ,Rated 5 out of 5
477,"Dr Tsai is an excellent, kind, highly skilled orthopedic surgeon. I sustained a major Achilles’ tendon rupture while playing a sport. Within the realm of complex, horrible injuries, this one was particularly devastating. Dr. Tsai provided excellent, compassionate  pre-surgery counseling so that I could make the best possible decision. This was a very complex procedure; Dr. Tsai’s outstanding surgical work, and a lot of physical therapy afterwards, has enabled me to gradually return to my former self.  I am forever grateful. Needless to say that I highly recommend Dr. Tsai, should you sustain injuries of this nature. 


",Rated 5 out of 5
478,"I had 2 visits with Dr. Tsai and I am very impressed with his practice. His interview was thorough, trying to understand my issue and designing my medical care. He is very personable and a pleasure to interact with him. I am very glad that Dr. Tsai is taking care if my foot. ",Rated 5 out of 5
479,"Dr Tsai is very  conscientious, super nice and has a wonderful easy going way when he speaks with you. I highly recommend him to anyone looking for an Excellent Orthopaedist specializing in matters of the foot/ankle.",Rated 5 out of 5
480,"Dr. Tsai instills confidence with his great bedside manner, accurate diagnosis, explanation of the problem and excellent treatment. This is my favorite doctor and he’ll be yours too. I rarely write reviews, but I truly feel Dr. Tsai deserves it. Thank you so much for making me feel better! ",Rated 5 out of 5
481,??????????he is the best from Leon Roland Fields jr,Rated 5 out of 5
482,"Dr. Justin Tsai, his assistant Yehudi and their entire team from Rothman Orthopaedics are exceptional!

Growing up as an athlete I have endured numerous injuries specifically to my left ankle, foot and leg. All of which I have never properly taken care of (until now) - This past October at age 47 I tripped and broke my left ankle and had to have immediate surgery. This is when I met Dr. Tsai - from the second I met him I knew I was in good hands. He explained everything clearly and was extremely patient and reassuring. With multiple surgeries it has been a long road, but Dr. Tsai has been there every step (hobble) along the way. He truly cares about his patients and what he does. Dr Tsai is an outstanding orthopedic surgeon with a great bedside manner and a fantastic sense of humor - which always makes things better. If you find yourself looking for an orthod doc - he’s your guy!",Rated 5 out of 5
483,"Highly recommend Dr Tsai! He is very knowledgeable and always takes his time answering your questions and any concerns you might have. Right after my foot surgery I had an issue and even though his secretary could have called me back with the answer, Dr Tsai actually took the time out of his busy schedule and called me himself! He is very patient and compassionate! I could not ask for anything more in a doctor!  Dr Tsai is the best! ",Rated 5 out of 5
484,"Dr. Tsai is an excellent doctor.  He takes his time to explain the patient’s situation.  Professional, knowlegeable and caring.  I called at 4am the day after surgery due to extreme pain and sure enough I got a returned call within 15 min. I would definitely trust Dr.Tsai again with any foot and ankle procedure if the need arises.  He’s an A+++ doctor. You will not be disappointed. ",Rated 5 out of 5
